Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
CBX3_S4,CBX3,1.79241112218047,5.34e-08,7.52629362880887e-07
EGFR_S6,EGFR,1.0162951651808,5.41e-08,7.60388950276243e-07
PHIP_S3,PHIP,-1.39590501339076,5.43e-08,7.61097520661157e-07
VPRBP_S4,VPRBP,0.65097453925459,5.56e-08,7.77178021978022e-07
SHRM1_S24,SHRM1,1.09611954956596,5.8e-08,8.07685245901639e-07
WBP4_S6,WBP4,-0.581453828504598,5.81e-08,8.07685245901639e-07
FLNA_S8,FLNA,-2.74157762634504,5.85e-08,8.11029972752044e-07
MILK2_S6,MILK2,-1.00148840080827,6.02e-08,8.32330434782609e-07
COG5_S2,COG5,-0.882880093568325,6.05e-08,8.34211382113821e-07
EVA1A_T8,EVA1A,2.97506340832831,6.07e-08,8.34707027027027e-07
STBD1_S3,STBD1,-1.60106729423126,6.13e-08,8.40685714285714e-07
CXB1_S1,CXB1,-0.974254423146606,6.18e-08,8.45264516129032e-07
ABLM1_S2,ABLM1,-1.43584434713489,6.25e-08,8.5254691689008e-07
CAMP3_S9,CAMP3,-0.992922667019783,6.27e-08,8.52988235294118e-07
INT1_S1,INT1,-0.652504661001674,6.34e-08,8.602112e-07
KPCD1_S3,KPCD1,-1.45003930356351,6.41e-08,8.67395744680851e-07
DPYL3_S2,DPYL3,-0.670385337617782,6.58e-08,8.88038196286472e-07
SR140_S6,SR140,-1.53633006295487,6.89e-08,9.27415873015873e-07
FOXK2_S3,FOXK2,-0.852850393363392,7.01e-08,9.41078627968338e-07
UBP8_S3,UBP8,-0.545571720278065,7.39e-08,9.89482105263158e-07
KI13A_S3,KI13A,-1.03378796341212,7.41e-08,9.89555905511811e-07
IF2P_S1,IF2P,-1.09135748775157,7.51e-08,1.00028481675393e-06
UBR5_S3,UBR5,-0.589066649011768,7.58e-08,1.00697232375979e-06
CALD1_S7,CALD1,-1.1614797746099,7.6e-08,1.007e-06
ARHG6_S2,ARHG6,-0.789209359685418,7.63e-08,1.00834909090909e-06
SPF45_S16,SPF45,0.634077289666526,7.77e-08,1.02419067357513e-06
ICAL_S1,ICAL,-0.713740541846298,7.84e-08,1.03074728682171e-06
RL1D1_S5,RL1D1,0.720386898282341,7.88e-08,1.03333608247423e-06
CYTSA_S3,CYTSA,0.651633313709165,8.36e-08,1.09346221079692e-06
SRC8_S4,SRC8,-1.10656102143983,8.44e-08,1.10109538461538e-06
PLEC_S3,PLEC,0.935211470484394,8.67e-08,1.12820869565217e-06
CHSP1_S3,CHSP1,-0.627265701758703,8.71e-08,1.13052244897959e-06
ANK3_S11,ANK3,-1.11102441188793,8.77e-08,1.13541374045802e-06
TMX1_S13,TMX1,-0.468977379092437,8.8e-08,1.13640609137056e-06
MICA3_S3,MICA3,-0.450947099337812,8.89e-08,1.14512202531646e-06
GOGA3_S4,GOGA3,-1.19084615761389,8.95e-08,1.14993939393939e-06
EGFR_S12,EGFR,-2.04439250318278,9.07e-08,1.16205829145729e-06
TAPT1_S2,TAPT1,-1.16526383174809,9.09e-08,1.16205829145729e-06
LEPR_S3,LEPR,-1.11313655397859,9.15e-08,1.166424e-06
ACBD5_S2,ACBD5,1.24842995175381,9.17e-08,1.166424e-06
H1BP3_S1,H1BP3,-0.789123032808679,9.22e-08,1.16985935162095e-06
RNF31_S3,RNF31,-0.54998286336885,9.29e-08,1.17174384236453e-06
ZO1_S4,ZO1,1.88223755396028,9.3e-08,1.17174384236453e-06
UGPA_S3,UGPA,2.20375873856904,9.34e-08,1.17174384236453e-06
H90B2_S6,H90B2,-0.99687724539149,9.35e-08,1.17174384236453e-06
HS90B_S6,HS90B,-0.99687724539149,9.35e-08,1.17174384236453e-06
ALBU_S7,ALBU,-0.569261117092531,9.81e-08,1.22286161369193e-06
EDC3_S3,EDC3,-0.865540305685286,9.83e-08,1.22286161369193e-06
LAD1_S4,LAD1,-1.89484871210999,9.83e-08,1.22286161369193e-06
FLNA_S3,FLNA,-2.35427952242767,1.01e-07,1.25338536585366e-06
NUCKS_S13,NUCKS,-0.733699619504968,1.02e-07,1.26271532846715e-06
I2BP2_S4,I2BP2,-0.745658361304016,1.04e-07,1.28434951456311e-06
SYNE1_T3,SYNE1,-0.835223354838266,1.05e-07,1.2935593220339e-06
TENS1_S19,TENS1,1.96966640533287,1.06e-07,1.30272463768116e-06
AHNK_S4,AHNK,-0.920952264591977,1.08e-07,1.3146028708134e-06
CIP4_S3,CIP4,-0.671778460435404,1.08e-07,1.3146028708134e-06
CRBG3_S6,CRBG3,-1.29392704862151,1.08e-07,1.3146028708134e-06
STRP1_S3,STRP1,0.817643055770993,1.08e-07,1.3146028708134e-06
S18B1_S3,S18B1,-1.48227629150564,1.12e-07,1.3568e-06
TGFI1_S3,TGFI1,-0.924220523499417,1.12e-07,1.3568e-06
MEF2C_S2,MEF2C,-0.604920560795684,1.14e-07,1.37774821852732e-06
PEAK1_T3,PEAK1,1.6573638458793,1.15e-07,1.38654028436019e-06
RSRC2_S3,RSRC2,-0.88338614776862,1.16e-07,1.392e-06
TEX2_S4,TEX2,-0.959240141083606,1.16e-07,1.392e-06
MEPCE_S3,MEPCE,-1.28960448769654,1.19e-07,1.42129577464789e-06
UBP5_S5,UBP5,-1.34264202198984,1.19e-07,1.42129577464789e-06
DCP1B_S1,DCP1B,-0.968355602390534,1.21e-07,1.44179859484778e-06
ZO2_S1,ZO2,-0.756077808868935,1.22e-07,1.45031775700935e-06
STX12_S3,STX12,2.36294954006328,1.24e-07,1.47065734265734e-06
BRAP_S9,BRAP,-0.921737378534652,1.25e-07,1.47563805104408e-06
EHBP1_S3,EHBP1,-1.64483071569285,1.25e-07,1.47563805104408e-06
DBNL_S3,DBNL,2.45551839734711,1.31e-07,1.54288888888889e-06
BCR_S3,BCR,1.22792565425853,1.33e-07,1.55922580645161e-06
LAR1B_S12,LAR1B,2.54896360229217,1.33e-07,1.55922580645161e-06
BCLF1_S6,BCLF1,-0.682078045857373,1.34e-07,1.56733793103448e-06
EF1D_S10,EF1D,-0.439959519808345,1.35e-07,1.57180778032037e-06
EPN4_T11,EPN4,-0.967941469228593,1.35e-07,1.57180778032037e-06
HSPB6_S2,HSPB6,-1.49384573578471,1.39e-07,1.61468493150685e-06
SRC8_T5_S9,SRC8,1.40375804722912,1.42e-07,1.64577676537585e-06
SRRM2_S2,SRRM2,-0.577688808277082,1.55e-07,1.79236363636364e-06
PGM1_S10,PGM1,-0.967322555321033,1.56e-07,1.79983673469388e-06
PLEK_S1,PLEK,1.62263229661203,1.6e-07,1.84180995475113e-06
E41L2_S4,E41L2,-1.3964451032284,1.61e-07,1.84913769751693e-06
TRIPC_Y1,TRIPC,-0.300737652287979,1.66e-07,1.90227027027027e-06
ZN185_S2,ZN185,-1.32758421501719,1.76e-07,2.01233258426966e-06
HSPB6_S1,HSPB6,-1.78817823424374,1.82e-07,2.07626905829596e-06
PPHLN_S3,PPHLN,-0.869835543592862,1.93e-07,2.1968322147651e-06
LA_S3,LA,0.766184914642988,2.02e-07,2.29414285714286e-06
CP131_S3,CP131,1.19200367971674,2.05e-07,2.3230289532294e-06
RPGF1_S3,RPGF1,-0.843419953248775,2.07e-07,2.34048e-06
TR150_S3,TR150,0.733433998827772,2.08e-07,2.34657206208426e-06
KGP1_T3,KGP1,-1.31071503085062,2.09e-07,2.35263716814159e-06
PAXI_S2,PAXI,-0.48513654072693,2.1e-07,2.35867549668874e-06
CAMP1_S7,CAMP1,0.917535161591366,2.12e-07,2.37067252747253e-06
STBD1_S2,STBD1,-1.31438421342397,2.12e-07,2.37067252747253e-06
FIL1L_S3,FIL1L,-1.2135081855816,2.16e-07,2.40483150984683e-06
IF2P_S9,IF2P,2.39055974491362,2.16e-07,2.40483150984683e-06
RBM12_S1,RBM12,-1.08583941125417,2.17e-07,2.41068995633188e-06
SRRM2_S4,SRRM2,0.656351946861206,2.2e-07,2.43869281045752e-06
TPC12_S1,TPC12,-1.90732029396828,2.22e-07,2.45551304347826e-06
SMAP2_T7,SMAP2,1.45042160941526,2.23e-07,2.46122342733189e-06
BIN1_S3,BIN1,-0.342732777619327,2.24e-07,2.46690909090909e-06
EFR3A_S16,EFR3A,0.714851214758493,2.29e-07,2.51652699784017e-06
RBM14_S2,RBM14,1.22838794688406,2.31e-07,2.53303448275862e-06
CHMP7_S2,CHMP7,-0.745200381203104,2.34e-07,2.55491845493562e-06
NUCKS_T6,NUCKS,1.77879404443308,2.34e-07,2.55491845493562e-06
TLN1_S3,TLN1,-1.93556383599634,2.35e-07,2.5603426124197e-06
ZDHC5_S12,ZDHC5,0.822208927721842,2.38e-07,2.58730212765957e-06
CLAP1_S1,CLAP1,-1.54190825040618,2.39e-07,2.58730212765957e-06
MYO9B_T7,MYO9B,-0.861494978991869,2.39e-07,2.58730212765957e-06
VINC_S1,VINC,-1.74972669857186,2.51e-07,2.71143949044586e-06
SCAM3_Y2,SCAM3,-1.41698066206816,2.52e-07,2.71647457627119e-06
UB2J1_S3,UB2J1,-1.16038059253766,2.54e-07,2.73224524312896e-06
RBM39_Y1,RBM39,1.1050426293646,2.59e-07,2.78015189873418e-06
MAP1B_S15,MAP1B,1.26553074181032,2.6e-07,2.78501052631579e-06
TB182_S14,TB182,1.02721654525626,2.63e-07,2.8112268907563e-06
MRCKB_S5,MRCKB,1.46657863347637,2.66e-07,2.83733333333333e-06
GOGA3_S3,GOGA3,-0.567485571257296,2.69e-07,2.86333054393305e-06
RHG35_S7,RHG35,0.796904094561952,2.8e-07,2.97419624217119e-06
PCD18_S1,PCD18,-1.59484429109152,2.86e-07,3.0316e-06
ABR_S3,ABR,1.47053638132168,2.87e-07,3.03587525987526e-06
PP12C_S3,PP12C,-1.4347173885675,2.9e-07,3.05910743801653e-06
ANXA2_Y14,ANXA2,1.00142706039028,2.91e-07,3.05910743801653e-06
AXA2L_Y14,AXA2L,1.00142706039028,2.91e-07,3.05910743801653e-06
SRRM2_S3,SRRM2,-0.48792631239729,2.93e-07,3.07378144329897e-06
PML_S3,PML,-0.544724836454555,2.97e-07,3.10933333333333e-06
AAK1_S1,AAK1,-1.22307134209867,2.99e-07,3.11106748466258e-06
CPZIP_S5,CPZIP,-0.493065690222042,2.99e-07,3.11106748466258e-06
GGYF1_S15,GGYF1,0.737423521545236,2.99e-07,3.11106748466258e-06
DPOE4_S8,DPOE4,-1.90650216011022,3.02e-07,3.12948268839104e-06
K2C8_S18,K2C8,0.680816159167803,3.02e-07,3.12948268839104e-06
LARP7_T4,LARP7,-0.453626053877921,3.03e-07,3.13346341463415e-06
PHF11_S6,PHF11,0.913664595440774,3.05e-07,3.14774847870183e-06
CHIP_S7,CHIP,-0.247155543159919,3.09e-07,3.18257489878542e-06
NFIA_S1,NFIA,-0.361632759710794,3.11e-07,3.19670303030303e-06
PDZD8_S15,PDZD8,1.18454833206386,3.12e-07,3.20051612903226e-06
FLNA_T7,FLNA,-1.8192388474612,3.14e-07,3.21455130784708e-06
SRRM1_T3,SRRM1,-0.240148193376079,3.17e-07,3.23874698795181e-06
PI4KA_S1,PI4KA,-1.08721609246267,3.3e-07,3.36480961923848e-06
NEK9_T5,NEK9,1.11700639333108,3.36e-07,3.419136e-06
ZBT38_S5,ZBT38,-1.26172490326755,3.37e-07,3.42246706586826e-06
K2C8_S8,K2C8,1.06245094653573,3.44e-07,3.48659760956175e-06
BMS1_S4,BMS1,0.964308647552794,3.48e-07,3.51314285714286e-06
RS3_T6,RS3,-0.815182726171282,3.48e-07,3.51314285714286e-06
PAXI_S5,PAXI,2.77060208619657,3.5e-07,3.51936758893281e-06
TAGL2_S1,TAGL2,-2.60497328424055,3.5e-07,3.51936758893281e-06
CLAP1_S2,CLAP1,1.34997571951019,3.53e-07,3.5425325443787e-06
U2AF2_S9,U2AF2,-0.755416530212551,3.59e-07,3.59565354330709e-06
EIF3C_S6,EIF3C,-0.0685167185231744,3.69e-07,3.67411350293542e-06
EIFCL_S6,EIFCL,-0.0685167185231744,3.69e-07,3.67411350293542e-06
PR38B_S3,PR38B,1.58522130528341,3.69e-07,3.67411350293542e-06
KANK2_S3,KANK2,-2.37219183030257,3.73e-07,3.7066875e-06
ODBA_S1,ODBA,-0.934716799739339,3.76e-07,3.72921637426901e-06
EIF3C_S4,EIF3C,-1.10626713466074,3.84e-07,3.79377087378641e-06
EIFCL_S4,EIFCL,-1.10626713466074,3.84e-07,3.79377087378641e-06
MYLK_T8,MYLK,-2.17605495886339,3.88e-07,3.82586046511628e-06
CTNB1_S3,CTNB1,0.383066090650445,3.96e-07,3.8971914893617e-06
FYN_S3,FYN,-2.22810985667222,4e-07,3.92895752895753e-06
UBP15_S1,UBP15,-0.807619046453973,4.06e-07,3.98020809248555e-06
TENS1_S6,TENS1,-1.53825624976369,4.07e-07,3.98233846153846e-06
M4K4_S3,M4K4,1.16018766934109,4.15e-07,4.05282149712092e-06
AIFM1_S3,AIFM1,1.84179955649425,4.22e-07,4.11328735632184e-06
FUBP2_S2,FUBP2,-0.68767505756897,4.25e-07,4.13460803059274e-06
CHAP1_S7,CHAP1,1.00167114596236,4.44e-07,4.31120610687023e-06
DESP_S9,DESP,-0.887722476476876,4.56e-07,4.41929142857143e-06
RUSD2_S4,RUSD2,-0.410757339436694,4.59e-07,4.43990874524715e-06
MTOR_S4,MTOR,-1.33268255285103,4.67e-07,4.5024e-06
AGM1_S10,AGM1,-0.42838646198763,4.69e-07,4.5024e-06
ODPAT_S4,ODPAT,-2.2941903415486,4.69e-07,4.5024e-06
ODPA_S4,ODPA,-2.2941903415486,4.69e-07,4.5024e-06
PHAR4_S3,PHAR4,0.834623320218572,4.73e-07,4.53224858757062e-06
PHRF1_S17,PHRF1,-0.486834484875427,4.75e-07,4.54285714285714e-06
RBBP6_S3,RBBP6,-1.48818044555088,4.77e-07,4.55342589118199e-06
EEPD1_S3,EEPD1,1.09499694739829,4.92e-07,4.6878202247191e-06
WDR44_S5,WDR44,-0.782502632971872,4.95e-07,4.70758878504673e-06
PDS5B_S3,PDS5B,2.37860981520106,4.99e-07,4.71916728624535e-06
SRSF2_T1,SRSF2,-1.42415395792597,4.99e-07,4.71916728624535e-06
SYNP2_S4,SYNP2,0.634856809331853,4.99e-07,4.71916728624535e-06
TCOF_S18,TCOF,0.465705793279023,5.02e-07,4.73873098330241e-06
COASY_S25,COASY,-1.89782310780683,5.06e-07,4.76764444444444e-06
UTRO_S2,UTRO,-1.52378365692532,5.36e-07,5.04097597042514e-06
UGDH_S6,UGDH,-1.54105852531375,5.41e-07,5.07861254612546e-06
HUWE1_S8,HUWE1,-1.61914416800871,5.47e-07,5.12548066298343e-06
FA83G_S3,FA83G,0.749978945245326,5.98e-07,5.59120879120879e-06
AFAD_S1,AFAD,-1.11463326299447,6e-07,5.59120879120879e-06
RAVR1_T13,RAVR1,0.678121801409915,6e-07,5.59120879120879e-06
KPCD2_S1,KPCD2,0.723915671056002,6.03e-07,5.60889213893967e-06
SRRM2_T3_S14,SRRM2,-0.754929417678538,6.08e-07,5.6450802919708e-06
NUP98_S6,NUP98,-0.305400988990689,6.27e-07,5.80957090909091e-06
TFG_S12,TFG,-1.48142586591954,6.28e-07,5.80957090909091e-06
TCAL3_S3,TCAL3,-1.77628651831107,6.37e-07,5.86086075949367e-06
TCAL5_S3,TCAL5,-1.77628651831107,6.37e-07,5.86086075949367e-06
TCAL6_S3,TCAL6,-1.77628651831107,6.37e-07,5.86086075949367e-06
PGRC1_S1,PGRC1,-3.79701297783614,6.41e-07,5.88701805054152e-06
CORO7_S3,CORO7,-0.744040770968541,6.44e-07,5.90391351351351e-06
PKP2_S1,PKP2,-3.08599976884391,6.49e-07,5.92688172043011e-06
SEPT9_S9,SEPT9,1.11704708526988,6.49e-07,5.92688172043011e-06
PROX1_S2,PROX1,-0.854936108128527,6.5e-07,5.92688172043011e-06
GRIN3_S5,GRIN3,0.815252663255026,6.52e-07,5.93448300536673e-06
MSH6_S3,MSH6,0.95827226973842,6.61e-07,6.00565714285714e-06
PXDC2_S3,PXDC2,-0.338914694169407,6.68e-07,6.04765836298932e-06
TRRAP_S3,TRRAP,-2.19079820225334,6.68e-07,6.04765836298932e-06
LIPB2_S4,LIPB2,0.847548210493338,6.7e-07,6.05499111900533e-06
AGFG1_S6,AGFG1,-1.34906455070504,6.76e-07,6.0983829787234e-06
MARK3_T3,MARK3,0.815547050582325,6.78e-07,6.1056e-06
ZN768_S5,ZN768,-0.594753268815608,7.02e-07,6.31055830388693e-06
TB182_S10,TB182,-0.0270417624224484,7.06e-07,6.33532275132275e-06
CAP1_S16,CAP1,1.22008761178672,7.31e-07,6.54811267605634e-06
MYPT1_S3,MYPT1,-2.16656957605689,7.33e-07,6.55448857644991e-06
CHSP1_S3_S5,CHSP1,-0.697963712100647,7.58e-07,6.76614736842105e-06
STX4_Y13,STX4,0.678031897113034,7.62e-07,6.78994045534151e-06
NOP56_S2,NOP56,-1.24162978772311,7.65e-07,6.79877351916376e-06
K1C18_S5,K1C18,0.734950263067732,7.66e-07,6.79877351916376e-06
FABPL_S4,FABPL,-1.89833351381778,7.67e-07,6.79877351916376e-06
AHNK_S6,AHNK,1.2337034324363,7.75e-07,6.85773913043478e-06
SNTB2_S21,SNTB2,0.876886001677808,8.3e-07,7.33166666666667e-06
BIN2_S6,BIN2,-2.23771512386813,8.37e-07,7.3806863084922e-06
MAP4_S4,MAP4,-0.300269115258474,8.52e-07,7.49995847750865e-06
STK10_S10,STK10,1.14261190474826,8.58e-07,7.53973056994819e-06
TAF12_S10,TAF12,-0.835311259927724,8.68e-07,7.61445517241379e-06
MVP_S5,MVP,-2.52269818255926,9e-07,7.8815834767642e-06
RBM25_S5,RBM25,-1.70449670480511,9.26e-07,8.09534020618557e-06
PP14A_S3,PP14A,-0.510754892668755,9.42e-07,8.22109090909091e-06
SYNP2_S12,SYNP2,0.648327112558436,9.56e-07,8.32898630136986e-06
ZCCHV_S2,ZCCHV,-1.27418426588018,9.72e-07,8.45390769230769e-06
CCD86_S16,CCD86,1.90501884096319,9.77e-07,8.48289419795222e-06
YAP1_S7,YAP1,-0.910510986436399,9.9e-07,8.57518367346939e-06
UFL1_S4,UFL1,-1.58193078430522,9.91e-07,8.57518367346939e-06
ZC3HD_S2,ZC3HD,-0.594950359118146,1.01e-06,8.72475382003396e-06
LIPB1_S13,LIPB1,0.971245257780086,1.03e-06,8.86741116751269e-06
ODBA_S5,ODBA,-0.847226768431629,1.03e-06,8.86741116751269e-06
FARP1_S12,FARP1,-0.6849582873971,1.08e-06,9.28216216216216e-06
PKHA6_S3,PKHA6,-0.503133674843898,1.11e-06,9.50787878787879e-06
STMN1_S3,STMN1,0.720319896290094,1.11e-06,9.50787878787879e-06
DESP_S3,DESP,1.55116429436787,1.15e-06,9.81744966442953e-06
RN213_S2,RN213,-2.16147821236237,1.15e-06,9.81744966442953e-06
MAP4_S5,MAP4,1.84247261358694,1.16e-06,9.86969899665552e-06
UBP24_S3,UBP24,-1.46029405943465,1.16e-06,9.86969899665552e-06
NXP20_S3,NXP20,-1.40861053452401,1.17e-06,9.93816360601002e-06
PROX1_S3,PROX1,0.501968660629,1.19e-06,1.00912e-05
GGYF2_S10,GGYF2,0.481605739930757,1.2e-06,1.01590682196339e-05
C170B_S2,C170B,-1.35048729568918,1.22e-06,1.03112292358804e-05
K1C18_T1,K1C18,1.15430754532884,1.24e-06,1.04628855721393e-05
HDGF_S8,HDGF,-0.431129579017825,1.25e-06,1.05298013245033e-05
K1522_S9,K1522,0.575119429576477,1.27e-06,1.06805950413223e-05
UTP20_T10,UTP20,-0.176559963328045,1.28e-06,1.07469306930693e-05
TASOR_S1,TASOR,-1.87252536187459,1.31e-06,1.09806919275124e-05
ATX2L_S11,ATX2L,1.30046184974496,1.32e-06,1.10100983606557e-05
CLAP1_S3,CLAP1,0.940409256555947,1.32e-06,1.10100983606557e-05
VAPA_S12,VAPA,-1.03411687127558,1.32e-06,1.10100983606557e-05
TAGL2_S2,TAGL2,-3.33628338786443,1.33e-06,1.10753518821604e-05
I2BP2_S11,I2BP2,-0.347705677704148,1.34e-06,1.10860487804878e-05
KS6A3_S2,KS6A3,-1.14899760784739,1.34e-06,1.10860487804878e-05
PHAR4_S1,PHAR4,-1.17186326876922,1.34e-06,1.10860487804878e-05
TP53B_S3,TP53B,-0.917063741076759,1.34e-06,1.10860487804878e-05
DPYL2_T3_T10,DPYL2,2.04844348975105,1.35e-06,1.11506493506494e-05
HMGN1_S3,HMGN1,-2.95377331585624,1.36e-06,1.12150405186386e-05
AJUBA_S15,AJUBA,2.01727296543816,1.4e-06,1.1526213592233e-05
SMAG2_S8,SMAG2,0.557639609276817,1.42e-06,1.16531612903226e-05
SRBS1_T15,SRBS1,-0.460175622183696,1.42e-06,1.16531612903226e-05
HDGF_S2,HDGF,-1.80495620459068,1.43e-06,1.17163285024155e-05
JCAD_S4,JCAD,0.83402251790848,1.48e-06,1.2087062600321e-05
KTN1_S10,KTN1,-0.261610601609296,1.48e-06,1.2087062600321e-05
SON_S3,SON,-2.26030609798555,1.49e-06,1.21492307692308e-05
MARF1_S3,MARF1,1.12435039171068,1.51e-06,1.2292608e-05
TENS3_S22,TENS3,0.662582374480154,1.54e-06,1.25168051118211e-05
41_S14,41,1.78857287148968,1.55e-06,1.2577990430622e-05
RBM14_S3_S8,RBM14,0.755852008432809,1.57e-06,1.272e-05
TACC2_S11_S15,TACC2,0.948684755558786,1.6e-06,1.29424483306836e-05
AHNK_S5,AHNK,1.800790256264,1.61e-06,1.298206022187e-05
SP100_S6,SP100,-0.635013154714645,1.61e-06,1.298206022187e-05
FARP1_S7,FARP1,0.904293507398406,1.63e-06,1.31225316455696e-05
PGRC1_S9,PGRC1,-0.902209146716514,1.65e-06,1.32416403785489e-05
SNTA1_S3,SNTA1,-1.24709506556408,1.65e-06,1.32416403785489e-05
BAG3_S7,BAG3,3.24769718010666,1.69e-06,1.34987755102041e-05
FND3B_S2,FND3B,1.33344509233393,1.69e-06,1.34987755102041e-05
PI4KB_S3,PI4KB,-0.162207732052363,1.69e-06,1.34987755102041e-05
PUM1_S3,PUM1,-0.483659206724895,1.77e-06,1.41156112852665e-05
PRC2B_S4,PRC2B,-0.230454137145035,1.86e-06,1.4787e-05
TTC33_T8,TTC33,-0.47363160461673,1.86e-06,1.4787e-05
PDCD4_T7,PDCD4,1.46420367038502,1.87e-06,1.48433073322933e-05
SLTM_S1,SLTM,-0.360763779017197,1.92e-06,1.52164485981308e-05
IBP1_S5,IBP1,-1.59514945388567,1.97e-06,1.55884292379471e-05
PLST_S3,PLST,-1.33579739061807,2.01e-06,1.5880248447205e-05
SDPR_S3,SDPR,-2.62915643756588,2.03e-06,1.60133953488372e-05
NU153_S2,NU153,-1.93024153146712,2.07e-06,1.62784544049459e-05
PACS1_S13,PACS1,-1.22326500817982,2.07e-06,1.62784544049459e-05
JIP4_S6,JIP4,-0.946244080591269,2.08e-06,1.6306687211094e-05
TOM70_S2,TOM70,-0.149949704648207,2.08e-06,1.6306687211094e-05
CR025_S3,CR025,-1.00519647046571,2.11e-06,1.65164307692308e-05
HUWE1_S15,HUWE1,0.628746879144877,2.12e-06,1.65692165898618e-05
PARN_S3,PARN,-1.60338358961463,2.13e-06,1.66218404907975e-05
PEAK1_S8,PEAK1,1.02620686980772,2.15e-06,1.67266055045872e-05
RFC1_S5,RFC1,1.30005891601316,2.15e-06,1.67266055045872e-05
CASC3_S9,CASC3,0.170122415441736,2.17e-06,1.6856427480916e-05
SRBS1_S3,SRBS1,-1.48250623021744,2.19e-06,1.69858536585366e-05
PGRC1_S12,PGRC1,2.81081259305885,2.24e-06,1.73472146118721e-05
KAP3_S3,KAP3,-1.19582997653933,2.31e-06,1.78621276595745e-05
RS6_S2,RS6,1.86397210981784,2.38e-06,1.83754779969651e-05
MCMBP_S2,MCMBP,-0.473924435544978,2.41e-06,1.85789090909091e-05
LAP2A_T14,LAP2A,-0.560042628569031,2.49e-06,1.91376435045317e-05
LAP2B_T14,LAP2B,-0.560042628569031,2.49e-06,1.91376435045317e-05
COPA_S4,COPA,-1.20370953902824,2.51e-06,1.92622624434389e-05
PHLB2_S2,PHLB2,-0.851061540555288,2.53e-06,1.93573533834586e-05
SL9A1_S14,SL9A1,0.963669957964621,2.53e-06,1.93573533834586e-05
SUN2_S13,SUN2,0.819112177360904,2.58e-06,1.97102702702703e-05
AHNK_T7,AHNK,-0.808793426773665,2.6e-06,1.98332833583208e-05
MYH9_S6,MYH9,-1.3040554044138,2.61e-06,1.98797604790419e-05
NU214_S4_T8,NU214,-0.766477544109253,2.64e-06,2.00782062780269e-05
SRSF6_S3,SRSF6,-0.502588899603673,2.7e-06,2.05038805970149e-05
AAPK1_S11,AAPK1,1.10227153793254,2.72e-06,2.06249776453055e-05
BNIP3_S8,BNIP3,-0.880147278715296,2.8e-06,2.12e-05
MRP_T4,MRP,-0.640910602074896,2.84e-06,2.14390504451039e-05
PHF3_S6,PHF3,0.854322931293084,2.84e-06,2.14390504451039e-05
CD44_S1,CD44,-2.67585671141258,2.87e-06,2.16334222222222e-05
BORG5_S1,BORG5,-0.441204137351201,2.89e-06,2.16877876106195e-05
MILK2_S3,MILK2,-1.63343692230656,2.89e-06,2.16877876106195e-05
RERE_S3,RERE,-0.823154068713624,2.89e-06,2.16877876106195e-05
LARP1_T3,LARP1,-1.18853991308998,2.9e-06,2.17307805596465e-05
RD23A_S4,RD23A,-0.409049160644883,2.93e-06,2.19232941176471e-05
TR150_S8,TR150,-0.749845066212561,2.95e-06,2.20405286343612e-05
LRP1_S2,LRP1,-0.8717850623025,3e-06,2.23812316715542e-05
PDE3B_S3,PDE3B,0.656549693258816,3.03e-06,2.25719472913616e-05
SGTA_T5,SGTA,-1.8412333577261,3.05e-06,2.26877192982456e-05
NUMA1_S14,NUMA1,-0.477714354626375,3.13e-06,2.32488175182482e-05
RASL3_S3,RASL3,0.779452679963991,3.14e-06,2.32890962099125e-05
LIPB1_S3,LIPB1,-0.773493616502207,3.17e-06,2.34773799126638e-05
PDLI7_S22,PDLI7,0.729381504364534,3.27e-06,2.41827906976744e-05
TPIS_S2,TPIS,-1.7027948787648,3.34e-06,2.46646153846154e-05
BIN1_S4,BIN1,-0.63484631629402,3.39e-06,2.49975652173913e-05
VIME_S9,VIME,-1.77007495010675,3.41e-06,2.51086541244573e-05
SH3K1_S1,SH3K1,1.16910203938984,3.46e-06,2.544e-05
EXOC7_S10,EXOC7,1.14509961880852,3.55e-06,2.60640692640693e-05
ARHGH_S1,ARHGH,-1.94614560156131,3.64e-06,2.66479424460432e-05
SENP6_S4,SENP6,-1.16581640149933,3.64e-06,2.66479424460432e-05
AN32A_T3,AN32A,0.888863083201938,3.68e-06,2.69020689655172e-05
CRTC3_S1,CRTC3,-0.965591968180725,3.73e-06,2.72284648493544e-05
CTR2_S3,CTR2,-1.13013190128994,3.78e-06,2.75145064377682e-05
RSF1_S6,RSF1,-1.15288655858606,3.78e-06,2.75145064377682e-05
HUWE1_S16,HUWE1,0.517982797367983,3.79e-06,2.75478857142857e-05
ARGL1_S1,ARGL1,-2.43602465302625,3.81e-06,2.76537517831669e-05
PBDC1_S4,PBDC1,-2.09810976660153,3.82e-06,2.76868376068376e-05
K2C8_S5,K2C8,-2.18063774660401,3.83e-06,2.77198293029872e-05
TCEA1_S11,TCEA1,-0.413278922625446,3.88e-06,2.80418181818182e-05
KPCD_S4,KPCD,1.02169804163177,3.89e-06,2.80742127659574e-05
FARP1_S13,FARP1,-1.77507218567696,3.91e-06,2.81785835694051e-05
ZDHC5_S6,ZDHC5,0.916737669646005,3.99e-06,2.87144554455445e-05
I2BP2_S3,I2BP2,-0.744432170748309,4.02e-06,2.88487447108604e-05
